App Status,Application Status,Approval Status,blank,Building No.,Compliance Type (Reported by Hosptial),Corr Infrastructure,Corr Licensee Type,Corr Organization,Financial,Infrastructure,Licensee,Licensee Type,Orginization,Owner Name,Ownership,Progress,Status,What type of entity manages this hospital? ,Who is financially responsible for the seismic upgrades?,Who manages the hospital? 
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00416,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,Not Started,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00417,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,Completed,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00417,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,In Progress,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00417,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,Not Started,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00418,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,In Progress,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-00418,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,Not Started,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02838,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02838,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,In Progress,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02838,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,Not Started,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-02839,Demolish building,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03850,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,Completed,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03850,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,In Progress,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03850,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,Not Started,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03877,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,In Progress,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03877,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,Not Started,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has not been Finalized.,Out to Applicant,Compliance Plan has not been Finalized., ,BLD-00411,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,Completed,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has not been Finalized.,Out to Applicant,Compliance Plan has not been Finalized., ,BLD-00411,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,In Progress,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has not been Finalized.,Out to Applicant,Compliance Plan has not been Finalized., ,BLD-00411,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,Not Started,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has not been Finalized.,Out to Applicant,Compliance Plan has not been Finalized., ,BLD-00412,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has not been Finalized.,Out to Applicant,Compliance Plan has not been Finalized., ,BLD-00412,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,In Progress,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has not been Finalized.,Out to Applicant,Compliance Plan has not been Finalized., ,BLD-00412,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,Not Started,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has not been Finalized.,Out to Applicant,Compliance Plan has not been Finalized., ,BLD-00413,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has not been Finalized.,Out to Applicant,Compliance Plan has not been Finalized., ,BLD-00413,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,In Progress,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has not been Finalized.,Out to Applicant,Compliance Plan has not been Finalized., ,BLD-00413,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,Not Started,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has not been Finalized.,Out to Applicant,Compliance Plan has not been Finalized., ,BLD-00416,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,In Progress,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has not been Finalized.,Out to Applicant,Compliance Plan has not been Finalized., ,BLD-00416,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,Not Started,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has not been Finalized.,Out to Applicant,Compliance Plan has not been Finalized., ,BLD-00417,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,Completed,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has not been Finalized.,Out to Applicant,Compliance Plan has not been Finalized., ,BLD-00417,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,In Progress,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has not been Finalized.,Out to Applicant,Compliance Plan has not been Finalized., ,BLD-00417,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,Not Started,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has not been Finalized.,Out to Applicant,Compliance Plan has not been Finalized., ,BLD-00418,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,In Progress,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has not been Finalized.,Out to Applicant,Compliance Plan has not been Finalized., ,BLD-00418,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,Not Started,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has not been Finalized.,Out to Applicant,Compliance Plan has not been Finalized., ,BLD-02838,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has not been Finalized.,Out to Applicant,Compliance Plan has not been Finalized., ,BLD-02838,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,In Progress,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has not been Finalized.,Out to Applicant,Compliance Plan has not been Finalized., ,BLD-02838,NPC Retrofit,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,Not Started,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has not been Finalized.,Out to Applicant,Compliance Plan has not been Finalized., ,BLD-02839,Demolish building,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has not been Finalized.,Out to Applicant,Compliance Plan has not been Finalized., ,BLD-03850,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,Completed,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has not been Finalized.,Out to Applicant,Compliance Plan has not been Finalized., ,BLD-03850,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,In Progress,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has not been Finalized.,Out to Applicant,Compliance Plan has not been Finalized., ,BLD-03850,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,Not Started,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has not been Finalized.,Out to Applicant,Compliance Plan has not been Finalized., ,BLD-03877,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,In Progress,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
Compliance Plan has not been Finalized.,Out to Applicant,Compliance Plan has not been Finalized., ,BLD-03877,2030 Compliant Building,None,Non-profit Corporation (incl. Church-related),sdsa,Property Owner,,sdsa,Private (Investor – Corporation),Yes,Pomona Valley Hospital Medical Center,Non-profit Corporation (incl. Church-related),,Not Started,Private (Investor – Corporation),Pomona Valley Hospital Medical Center,Pomona Valley Hospital Medical Center
