App Status,Application Status,Approval Status,blank,Building No.,Compliance Type (Reported by Hosptial),Corr Infrastructure,Corr Licensee Type,Corr Organization,Financial,Infrastructure,Licensee,Licensee Type,Orginization,Owner Name,Ownership,Progress,Status,What type of entity manages this hospital? ,Who is financially responsible for the seismic upgrades?,Who manages the hospital? 
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01387,Relocate services to NEW building(s),None,Private (Investor – Corporation),,Managing Organization/Licensee,,,Private (Investor – Corporation),Yes,Riverside Healthcare System L.P.,Private (Investor – Corporation),,,Private (Investor – Corporation),Riverside Healthcare System L.P.,Riverside Healthcare System L.P.
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01387,Relocate services to NEW building(s),None,Private (Investor – Corporation),,Managing Organization/Licensee,,,Private (Investor – Corporation),Yes,Riverside Healthcare System L.P.,Private (Investor – Corporation),,In Progress,Private (Investor – Corporation),Riverside Healthcare System L.P.,Riverside Healthcare System L.P.
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01387,Relocate services to NEW building(s),None,Private (Investor – Corporation),,Managing Organization/Licensee,,,Private (Investor – Corporation),Yes,Riverside Healthcare System L.P.,Private (Investor – Corporation),,Not Started,Private (Investor – Corporation),Riverside Healthcare System L.P.,Riverside Healthcare System L.P.
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01388,Relocate services to NEW building(s),None,Private (Investor – Corporation),,Managing Organization/Licensee,,,Private (Investor – Corporation),Yes,Riverside Healthcare System L.P.,Private (Investor – Corporation),,,Private (Investor – Corporation),Riverside Healthcare System L.P.,Riverside Healthcare System L.P.
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01388,Relocate services to NEW building(s),None,Private (Investor – Corporation),,Managing Organization/Licensee,,,Private (Investor – Corporation),Yes,Riverside Healthcare System L.P.,Private (Investor – Corporation),,In Progress,Private (Investor – Corporation),Riverside Healthcare System L.P.,Riverside Healthcare System L.P.
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-01388,Relocate services to NEW building(s),None,Private (Investor – Corporation),,Managing Organization/Licensee,,,Private (Investor – Corporation),Yes,Riverside Healthcare System L.P.,Private (Investor – Corporation),,Not Started,Private (Investor – Corporation),Riverside Healthcare System L.P.,Riverside Healthcare System L.P.
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03107,NPC Retrofit,None,Private (Investor – Corporation),,Managing Organization/Licensee,,,Private (Investor – Corporation),Yes,Riverside Healthcare System L.P.,Private (Investor – Corporation),,,Private (Investor – Corporation),Riverside Healthcare System L.P.,Riverside Healthcare System L.P.
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03107,NPC Retrofit,None,Private (Investor – Corporation),,Managing Organization/Licensee,,,Private (Investor – Corporation),Yes,Riverside Healthcare System L.P.,Private (Investor – Corporation),,Not Started,Private (Investor – Corporation),Riverside Healthcare System L.P.,Riverside Healthcare System L.P.
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03421,NPC Retrofit,None,Private (Investor – Corporation),,Managing Organization/Licensee,,,Private (Investor – Corporation),Yes,Riverside Healthcare System L.P.,Private (Investor – Corporation),,,Private (Investor – Corporation),Riverside Healthcare System L.P.,Riverside Healthcare System L.P.
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03421,NPC Retrofit,None,Private (Investor – Corporation),,Managing Organization/Licensee,,,Private (Investor – Corporation),Yes,Riverside Healthcare System L.P.,Private (Investor – Corporation),,Completed,Private (Investor – Corporation),Riverside Healthcare System L.P.,Riverside Healthcare System L.P.
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03421,NPC Retrofit,None,Private (Investor – Corporation),,Managing Organization/Licensee,,,Private (Investor – Corporation),Yes,Riverside Healthcare System L.P.,Private (Investor – Corporation),,In Progress,Private (Investor – Corporation),Riverside Healthcare System L.P.,Riverside Healthcare System L.P.
Compliance Plan has been Finalized.,Not Approved,Compliance Plan has been Finalized., ,BLD-03421,NPC Retrofit,None,Private (Investor – Corporation),,Managing Organization/Licensee,,,Private (Investor – Corporation),Yes,Riverside Healthcare System L.P.,Private (Investor – Corporation),,Not Started,Private (Investor – Corporation),Riverside Healthcare System L.P.,Riverside Healthcare System L.P.
